test_id,layer,requirements,result,classification,duration_ms,name,details
AIPP-M84-003,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Parallel native orifices remain distinct inline nodes,"{""orifices"":2,""flowEdges"":4}"

AIPP-M84-004,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Wall chamber associations become dotted graph edges,"{""walls"":2,""associations"":3}"

AIPP-M84-005,browser,TST-001,PASS,PASS_EXACT,0.10000000894069672,Graph elements retain native document paths,"{""mapped"":true}"

AIPP-M84-006,browser,BLD-012,PASS,PASS_EXACT,0.7999999970197678,Layout geometry is transient and excluded from native serialization,"{""transient"":true}"

AIPP-M84-007,browser,TST-001,PASS,PASS_EXACT,0.5,Unknown chamber siblings survive topology hydration,"{""preserved"":true}"

AIPP-M84-008,browser,ARC-010,PASS,PASS_EXACT,0.09999999403953552,M8.4 canvas API is registered,"{""registered"":true}"

AIPP-M84-009,browser,BLD-005|TST-006,FAIL,FAIL,0.10000000894069672,Cytoscape graph runtime initializes headlessly,"{""error"":""Error: Expected true"",""stack"":""Error: Expected true\n    at Object.true (file:///D:/ToolboxUpdates/014_AIPP_JSON_GUI/foundation_version/browser_files/dist/bundle.test.html:889:56)\n    at Object.run (file:///D:/ToolboxUpdates/014_AIPP_JSON_GUI/foundation_version/browser_files/dist/bundle.test.html:1316:213)\n    at P4.execute (file:///D:/ToolboxUpdates/014_AIPP_JSON_GUI/foundation_version/browser_files/dist/bundle.test.html:1323:80)\n    at P4.run (file:///D:/ToolboxUpdates/014_AIPP_JSON_GUI/foundation_version/browser_files/dist/bundle.test.html:1324:1121)""}"

CT-MSG-001,contract,TST-002|TST-003,PASS,PASS_EXACT,36.1000000089407,Valid echo envelope,"{""fixtureId"":""CT-MSG-001"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-001"",""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""scilab"":{""fixture_id"":""CT-MSG-001"",""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""expected"":{""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""match"":true}"

CT-MSG-002,contract,TST-002|TST-003,PASS,PASS_EXACT,5.800000011920929,Missing message type,"{""fixtureId"":""CT-MSG-002"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-002"",""accepted"":false,""error_code"":""MISSING_TYPE"",""request_id_preserved"":true},""scilab"":{""fixture_id"":""CT-MSG-002"",""accepted"":false,""error_code"":""MISSING_TYPE"",""request_id_preserved"":true},""expected"":{""accepted"":false,""error_code"":""MISSING_TYPE"",""request_id_preserved"":true},""match"":true}"

CT-MSG-003,contract,TST-002|TST-003,PASS,PASS_EXACT,43.900000005960464,Missing request ID,"{""fixtureId"":""CT-MSG-003"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-003"",""accepted"":false,""error_code"":""MISSING_REQUEST_ID"",""request_id_preserved"":false},""scilab"":{""fixture_id"":""CT-MSG-003"",""accepted"":false,""error_code"":""MISSING_REQUEST_ID"",""request_id_preserved"":false},""expected"":{""accepted"":false,""error_code"":""MISSING_REQUEST_ID"",""request_id_preserved"":false},""match"":true}"

CT-MSG-004,contract,TST-002|TST-003,PASS,PASS_EXACT,19.900000005960464,Invalid protocol name,"{""fixtureId"":""CT-MSG-004"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-004"",""accepted"":false,""error_code"":""INVALID_PROTOCOL"",""request_id_preserved"":true},""scilab"":{""fixture_id"":""CT-MSG-004"",""accepted"":false,""error_code"":""INVALID_PROTOCOL"",""request_id_preserved"":true},""expected"":{""accepted"":false,""error_code"":""INVALID_PROTOCOL"",""request_id_preserved"":true},""match"":true}"

CT-MSG-005,contract,TST-002|TST-003,PASS,PASS_EXACT,24,Unsupported major protocol version,"{""fixtureId"":""CT-MSG-005"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-005"",""accepted"":false,""error_code"":""UNSUPPORTED_VERSION"",""request_id_preserved"":true},""scilab"":{""fixture_id"":""CT-MSG-005"",""accepted"":false,""error_code"":""UNSUPPORTED_VERSION"",""request_id_preserved"":true},""expected"":{""accepted"":false,""error_code"":""UNSUPPORTED_VERSION"",""request_id_preserved"":true},""match"":true}"

CT-MSG-006,contract,TST-002|TST-003,PASS,PASS_EXACT,29.30000001192093,Unknown optional field tolerated,"{""fixtureId"":""CT-MSG-006"",""category"":""message"",""browser"":{""fixture_id"":""CT-MSG-006"",""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""scilab"":{""fixture_id"":""CT-MSG-006"",""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""expected"":{""accepted"":true,""error_code"":"""",""request_id_preserved"":true},""match"":true}"

CT-XFR-001,contract,TST-002|TST-003,PASS,PASS_EXACT,26.799999997019768,Ordered chunk sequence,"{""fixtureId"":""CT-XFR-001"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-001"",""accepted"":true,""error_code"":"""",""received_count"":3},""scilab"":{""fixture_id"":""CT-XFR-001"",""accepted"":true,""error_code"":"""",""received_count"":3},""expected"":{""accepted"":true,""error_code"":"""",""received_count"":3},""match"":true}"

CT-XFR-002,contract,TST-002|TST-003,PASS,PASS_EXACT,28.799999997019768,Out-of-order chunk sequence,"{""fixtureId"":""CT-XFR-002"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-002"",""accepted"":true,""error_code"":"""",""received_count"":3},""scilab"":{""fixture_id"":""CT-XFR-002"",""accepted"":true,""error_code"":"""",""received_count"":3},""expected"":{""accepted"":true,""error_code"":"""",""received_count"":3},""match"":true}"

CT-XFR-003,contract,TST-002|TST-003,PASS,PASS_EXACT,29,Duplicate chunk rejected,"{""fixtureId"":""CT-XFR-003"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-003"",""accepted"":false,""error_code"":""DUPLICATE_CHUNK"",""received_count"":2},""scilab"":{""fixture_id"":""CT-XFR-003"",""accepted"":false,""error_code"":""DUPLICATE_CHUNK"",""received_count"":2},""expected"":{""accepted"":false,""error_code"":""DUPLICATE_CHUNK"",""received_count"":2},""match"":true}"

CT-XFR-004,contract,TST-002|TST-003,PASS,PASS_EXACT,30,Missing chunk prevents completion,"{""fixtureId"":""CT-XFR-004"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-004"",""accepted"":false,""error_code"":""INCOMPLETE_TRANSFER"",""received_count"":2},""scilab"":{""fixture_id"":""CT-XFR-004"",""accepted"":false,""error_code"":""INCOMPLETE_TRANSFER"",""received_count"":2},""expected"":{""accepted"":false,""error_code"":""INCOMPLETE_TRANSFER"",""received_count"":2},""match"":true}"

CT-XFR-005,contract,TST-002|TST-003,PASS,PASS_EXACT,27.600000008940697,Checksum failure rejected,"{""fixtureId"":""CT-XFR-005"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-005"",""accepted"":false,""error_code"":""TRANSFER_CHECKSUM_MISMATCH"",""received_count"":3},""scilab"":{""fixture_id"":""CT-XFR-005"",""accepted"":false,""error_code"":""TRANSFER_CHECKSUM_MISMATCH"",""received_count"":3},""expected"":{""accepted"":false,""error_code"":""TRANSFER_CHECKSUM_MISMATCH"",""received_count"":3},""match"":true}"

CT-XFR-006,contract,TST-002|TST-003,PASS,PASS_EXACT,29,Cancellation settles cleanly,"{""fixtureId"":""CT-XFR-006"",""category"":""chunk_sequence"",""browser"":{""fixture_id"":""CT-XFR-006"",""accepted"":false,""error_code"":""TRANSFER_CANCELLED"",""received_count"":1},""scilab"":{""fixture_id"":""CT-XFR-006"",""accepted"":false,""error_code"":""TRANSFER_CANCELLED"",""received_count"":1},""expected"":{""accepted"":false,""error_code"":""TRANSFER_CANCELLED"",""received_count"":1},""match"":true}"

INT-START-001,integration,TST-005,PASS,PASS_EXACT,0.10000000894069672,Browser startup and loaded handshake complete,"{""hostReady"":true,""hostVersion"":""scilab-2026.1.0"",""startupElapsedMs"":2879}"

INT-START-002,integration,PRO-002|TST-005,PASS,PASS_EXACT,28.400000005960464,Explicit protocol handshake agrees with runtime,"{""scilab_version"":""scilab-2026.1.0"",""minimum_scilab_version"":""2026.1.0"",""capabilities"":[""safe_control_json"",""request_response"",""structured_errors""]}"

INT-MSG-001,integration,PRO-003|PRO-004,PASS,PASS_EXACT,30.5,Bidirectional echo preserves request correlation,"{""requestId"":""integration-echo-1786742627080-000036"",""responseType"":""diagnostic.echo.response""}"

INT-MSG-002,integration,PRO-007|PRO-008,PASS,PASS_EXACT,64.1000000089407,Host-to-browser notification is routed,"{""notificationType"":""test.host.notification"",""token"":""notify-p43""}"

INT-MSG-003,integration,PRO-006|TST-003,PASS,PASS_EXACT,44.1000000089407,Unknown type returns structured error,"{""code"":""UNSUPPORTED_TYPE"",""message"":""No handler is registered for message type: test.unknown.operation""}"

INT-MSG-004,integration,PRO-005|TST-003,PASS,PASS_EXACT,3.0999999940395355,Malformed bridge payload returns callback error,"{""code"":""HOST_CALLBACK_EXCEPTION"",""responseType"":""protocol.error""}"

INT-MSG-005,integration,TST-003,PASS,PASS_EXACT,41.599999994039536,Request succeeds after protocol failures,"{""recovered"":true}"

INT-XFR-001,integration,PRO-010|TST-003,PASS,PASS_EXACT,302,Real ordered generic transfer commits atomically,"{""size"":20,""checksum"":1915}"

INT-XFR-002,integration,PRO-010|TST-003,PASS,PASS_EXACT,261.20000000298023,Real out-of-order generic transfer commits,"{""chunks"":4}"

INT-XFR-003,integration,PRO-010|TST-003,PASS,PASS_EXACT,171,Real duplicate chunk is rejected and cancelled,"{""code"":""DUPLICATE_CHUNK"",""message"":""Chunk was already received.""}"

INT-XFR-004,integration,PRO-010|TST-003,PASS,PASS_EXACT,183.59999999403954,Incomplete transfer cannot replace committed data,"{""code"":""INCOMPLETE_TRANSFER"",""message"":""One or more chunks are missing."",""atomicCommitPreserved"":true}"

INT-XFR-005,integration,PRO-010|TST-003,PASS,PASS_EXACT,304,Whole-transfer checksum failure prevents commit,"{""code"":""TRANSFER_CHECKSUM_MISMATCH"",""message"":""Whole-transfer checksum failed.""}"

INT-XFR-006,integration,TRN-002|PRO-009,PASS,PASS_EXACT,5120.4000000059605,Real numeric transfer completes and registries clean,"{""received"":2,""committed"":2}"

INT-LIFE-001,integration,PRO-009|TST-003,PASS,PASS_EXACT,141.09999999403954,Host shutdown rejects work and restart recovers,"{""shutdown"":true,""rejection"":""LIBRARY_INACTIVE"",""restarted"":true}"

INT-UI-001,integration,TST-007,PASS,PASS_EXACT,18.700000002980232,Critical actions remain reachable in current JCEF viewport,"{""viewport"":{""width"":3096,""height"":1204},""controls"":[{""id"":""runSelectedButton"",""width"":110.96875,""height"":35,""visible"":true},{""id"":""runAcceptanceButton"",""width"":172.484375,""height"":35,""visible"":true},{""id"":""stopButton"",""width"":57.625,""height"":35,""visible"":true},{""id"":""exportButton"",""width"":144.828125,""height"":31,""visible"":true},{""id"":""clearButton"",""width"":53.359375,""height"":31,""visible"":true}]}"

INT-HEALTH-001,integration,TST-008,PASS,PASS_EXACT,46,Console and protocol final health are clean,"{""runtimeErrors"":[],""activeRequests"":0,""activeTransfers"":0,""genericActive"":false,""numericActive"":false,""notifications"":1}"

P45-INT-001,integration,PRO-005|PRO-007|TST-003,PASS,PASS_EXACT,76.59999999403954,Routed host handler exception is contained and recovery succeeds,"{""failure"":""HOST_CALLBACK_EXCEPTION"",""recovered"":true}"

P45-INT-002,integration,PRO-003|PRO-009,PASS,PASS_EXACT,738.7999999970198,Repeated request sequence preserves correlation and cleanup,"{""count"":20,""unique"":20}"

P45-INT-003,integration,TRN-004|PRO-010,PASS,PASS_EXACT,800.3000000119209,Representative large generic payload commits and recovers,"{""characters"":262148,""chunks"":17,""checksum"":18383078}"

P45-INT-004,integration,TRN-004|PRO-009,PASS,PASS_EXACT,5257.4000000059605,Representative repeated numeric batches complete cleanly,"{""batches"":5,""valuesPerBatch"":20000,""totalValues"":100000}"

P45-INT-005,integration,TST-007|TST-009,PASS,PASS_EXACT,29.600000008940697,Current live viewport has no horizontal document overflow,"{""width"":3096,""clientWidth"":3081,""scrollWidth"":3081,""overflow"":0}"

INT-ARC-001,integration,ARC-001|ARC-002,PASS,PASS_EXACT,0,Canonical bootstrap reaches host-ready,"{""hostReady"":true,""canonicalLauncher"":""app/main.sce""}"

INT-ARC-002,integration,ARC-005,PASS,PASS_EXACT,23.100000008940697,Example handler remains outside central callback,"{""message"":""pong"",""source"":""application-owned-handler"",""application_version"":""0.8.7-m8.7""}"

INT-ARC-003,integration,ARC-006|ARC-007,PASS,PASS_EXACT,0,Native ownership boundary is declared,"{""native_paths"":""scilab"",""filesystem"":""scilab"",""dom"":""browser"",""request_registry"":""browser"",""host_lifecycle"":""scilab""}"

INT-ARC-004,integration,ARC-001,PASS,PASS_EXACT,119.59999999403954,Shutdown and restart preserve clean context,"{""before"":0,""after"":0,""restarted"":true}"

INT-ST-001,integration,ARC-005|TST-005,PASS,PASS_EXACT,54.099999994039536,Starter example operation completes through live bridge,"{""operation"":""application.example.ping.request"",""message"":""pong"",""source"":""application-owned-handler""}"

INT-ST-002,integration,PRO-009|TST-008,PASS,PASS_EXACT,33.70000000298023,Starter smoke operation leaves clean protocol state,"{""activeRequests"":0,""activeTransfers"":0}"

INT-APP-001,integration,ARC-005|TST-005,PASS,PASS_EXACT,23.899999991059303,Reference application starts and completes operation,"{""message"":""pong"",""source"":""application-owned-handler"",""application_version"":""0.8.7-m8.7""}"

INT-APP-002,integration,PRO-009|TST-008,PASS,PASS_EXACT,34.5,Application operation and protocol state remain clean,"{""activeRequests"":0,""activeTransfers"":0}"

INT-EXT-001,integration,ARC-005|TST-005,PASS,PASS_EXACT,25,Reference sum completes through live bridge,"{""sum"":10,""count"":4,""source"":""application-owned-handler"",""application_version"":""0.8.7-m8.7""}"

INT-EXT-002,integration,PRO-011|TST-003,PASS,PASS_EXACT,0.4000000059604645,Invalid sum payload returns structured error,"{""code"":""SCHEMA_VALIDATION_FAILED"",""message"":""values is required""}"

INT-EXT-003,integration,PRO-009|TST-008,PASS,PASS_EXACT,31.30000001192093,Sum operation leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

INT-REL-001,integration,CMP-004|TST-008,PASS,PASS_EXACT,0.09999999403953552,Live runtime reports P6.4 foundation identity,"{""foundation"":""P6.4.0-0.1"",""application"":""0.8.7-m8.7""}"

INT-REL-002,integration,CMP-001|CMP-002,PASS,PASS_EXACT,0.10000000894069672,Release candidate uses qualified Scilab minimum,"{""hostVersion"":""scilab-2026.1.0"",""minimum"":""2026.1.0""}"

INT-REL-003,integration,AIG-006|AIG-007,PASS,PASS_EXACT,46.5,P6.4 final extension workflow retains clean health,"{""ping"":""pong"",""sum"":42,""activeRequests"":0}"

INT-P62-001,integration,AIG-007|TST-008,PASS,PASS_EXACT,25.400000005960464,P6.2 live runtime preserves clean protocol health,"{""activeRequests"":0,""activeTransfers"":0}"

INT-P63-001,integration,AIG-007|TST-008,PASS,PASS_EXACT,37.30000001192093,P6.3 application operation leaves clean runtime state,"{""activeRequests"":0,""activeTransfers"":0}"

INT-P64-001,integration,AIG-007|TST-008,PASS,PASS_EXACT,32.29999999701977,P6.4 packaging changes preserve clean runtime state,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M2-003,integration,ARC-005|TST-005,PASS,PASS_EXACT,38.6000000089407,AIPP pyrolist metadata loads through live bridge,"{""count"":79,""source"":""application/data/pyrolist.json""}"

AIPP-M2-004,integration,ARC-005|TST-005,PASS,PASS_EXACT,42.900000005960464,AIPP host adapter loads formulations and installs legacy contract,"{""count"":79,""legacyState"":""loaded 79 formulations""}"

AIPP-M2-005,integration,PRO-011|TST-003,PASS,PASS_EXACT,42.5,AIPP pyrolist rejects invalid include flag,"{""code"":""INVALID_APPLICATION_PAYLOAD"",""message"":""include_formulations must be a scalar boolean.""}"

AIPP-M2-006,integration,PRO-009|TST-008,PASS,PASS_EXACT,33.20000000298023,AIPP pyrolist workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M3-003,integration,ARC-005|TST-005,PASS,PASS_EXACT,38.79999999701977,Pyro editor receives all live formulation names,"{""count"":79}"

AIPP-M3-004,integration,TST-001|TST-005,PASS,PASS_EXACT,61.6000000089407,Known formulation selection is deterministic,"{""selected"":""generic_pyro""}"

AIPP-M3-009,integration,TST-007|TST-009,PASS,PASS_EXACT,31.399999991059303,Pyro editor controls are visible and reachable,"{""controls"":[{""id"":""aippPyroEditorLoad"",""width"":144.28125,""height"":36,""visible"":true},{""id"":""aippPyroSelect"",""width"":2706.625,""height"":36,""visible"":true},{""id"":""aippPyroReset"",""width"":124.09375,""height"":37,""visible"":true}]}"

AIPP-M3-010,integration,PRO-009|TST-008,PASS,PASS_EXACT,56.79999999701977,Pyro editor workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M4-003,integration,TST-001|TST-005,PASS,PASS_EXACT,50.900000005960464,Default chamber pyro is deterministic,"{""id"":""pyro-0001"",""formulation"":""generic_pyro""}"

AIPP-M4-011,integration,TST-007|TST-009,PASS,PASS_EXACT,64.6000000089407,Chamber pyro controls are visible and reachable,"{""controls"":[{""id"":""aippChamberPyroAdd"",""width"":145.78125,""height"":35,""visible"":true},{""id"":""aippChamberPyroList"",""width"":350,""height"":771,""visible"":true},{""id"":""aippChamberPyroDetail"",""width"":2685,""height"":771,""visible"":true}],""styles"":{""managerBackground"":""rgb(255, 255, 255)"",""bodyDisplay"":""grid"",""bodyColumns"":""350px 2685px"",""rowDisplay"":""block"",""rowBackground"":""rgb(234, 242, 255)"",""detailBackground"":""rgb(255, 255, 255)"",""removeColor"":""rgb(187, 42, 54)""},""editing"":{""value"":""Editable chamber pyro"",""focusRetained"":true,""stableId"":""pyro-0001""}}"

AIPP-M4-012,integration,PRO-009|TST-008,PASS,PASS_EXACT,42.3999999910593,Chamber pyro workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M5-003,integration,TST-001|TST-005,PASS,PASS_EXACT,57.29999999701977,Default chamber filter is deterministic,"{""filter"":{""id"":""filter-0001"",""name"":""Filter 1"",""material"":""steel"",""density"":""7833.0 kg/m^3"",""specific_heat"":""510.0 J/(kg K)"",""thermal_conductivity"":""45.0 W/(m K)"",""mass"":""0.0 g"",""method"":""PERCENTAGE"",""coefficient"":0,""orifices"":[]}}"

AIPP-M5-009,integration,TST-007|TST-009,PASS,PASS_EXACT,67.19999998807907,"Chamber filter controls are visible, styled, and editable","{""visible"":true,""focusRetained"":true,""materialPropertiesReadOnly"":true}"

AIPP-M5-010,integration,PRO-009|TST-008,PASS,PASS_EXACT,2.2999999970197678,Chamber filter workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M531-002,integration,ARC-005|TST-005,PASS,PASS_EXACT,37.6000000089407,Material list loads through live bridge at runtime,"{""source"":""application/data/material_list.json"",""count"":3,""names"":[""aluminum"",""copper"",""steel""]}"

AIPP-M531-003,integration,TST-001|TST-005,PASS,PASS_EXACT,31.099999994039536,Runtime material records retain every supplied property,"{""materials"":[""aluminum"",""copper"",""steel""],""propertyCounts"":{""aluminum"":3,""copper"":3,""steel"":3}}"

AIPP-M531-004,integration,TST-001|TST-009,PASS,PASS_EXACT,30.399999991059303,Material property renderer has no fixed property whitelist,"{""dynamicPropertyRendered"":true}"

AIPP-M531-005,integration,PRO-009|TST-008,PASS,PASS_EXACT,32.8999999910593,Runtime material workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M531-006,integration,CMP-004|TST-008,PASS,PASS_EXACT,47.70000000298023,M5.3.1 application identity agrees across runtime boundaries,"{""manifest"":""0.8.7-m8.7"",""status"":""0.8.7-m8.7"",""materials"":""0.8.7-m8.7""}"

AIPP-M6-008,integration,TST-007,PASS,PASS_EXACT,2.2000000029802322,Topology UI renders entities,"{""rendered"":true}"

AIPP-M6-009,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.4000000059604645,Topology workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M7-008,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.5999999940395355,Workspace switching leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M81-010,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.4000000059604645,Deck synchronization leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M82-006,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.30000001192092896,M8.2 leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M83-008,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.29999999701976776,M8.3 native workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

AIPP-M84-010,integration,PRO-009|TST-008,PASS,PASS_EXACT,0.5,M8.4 topology workflow leaves protocol state clean,"{""activeRequests"":0,""activeTransfers"":0}"

VIS-BASE-001,visual,TST-007|TST-009,PASS,PASS_EXACT,5.700000002980232,Visual design tokens match approved baseline,"{""actual"":{""bodyBackground"":""rgb(238, 242, 247)"",""cardBackground"":""rgb(255, 255, 255)"",""primaryButton"":""rgb(23, 105, 224)"",""readyBadge"":""rgb(220, 247, 231)"",""detailBackground"":""rgb(16, 24, 39)""},""baseline"":{""bodyBackground"":""rgb(238, 242, 247)"",""cardBackground"":""rgb(255, 255, 255)"",""primaryButton"":""rgb(23, 105, 224)"",""readyBadge"":""rgb(220, 247, 231)"",""detailBackground"":""rgb(16, 24, 39)""}}"

VIS-LAYOUT-001,visual,TST-007|TST-009,PASS,PASS_EXACT,19.700000002980232,Primary cards do not overlap at standard viewport,"{""viewport"":{""width"":3096,""height"":1204},""cardCount"":7,""overlaps"":[]}"

VIS-LAYOUT-002,visual,TST-007|TST-009,PASS,PASS_EXACT,414.70000000298023,Critical controls meet document geometry and viewport reachability contracts,"{""normalizedFrom"":{""x"":0,""y"":3451},""controls"":[{""id"":""runSelectedButton"",""left"":819.5,""top"":317,""right"":930.46875,""bottom"":352,""width"":110.96875,""height"":35,""reachable"":true,""visibleTop"":317,""visibleBottom"":352},{""id"":""runAcceptanceButton"",""left"":939.46875,""top"":317,""right"":1111.953125,""bottom"":352,""width"":172.484375,""height"":35,""reachable"":true,""visibleTop"":317,""visibleBottom"":352},{""id"":""stopButton"",""left"":1120.953125,""top"":317,""right"":1178.578125,""bottom"":352,""width"":57.625,""height"":35,""reachable"":true,""visibleTop"":317,""visibleBottom"":352},{""id"":""exportButton"",""left"":1929,""top"":831,""right"":2073.828125,""bottom"":862,""width"":144.828125,""height"":31,""reachable"":true,""visibleTop"":586,""visibleBottom"":617},{""id"":""copyButton"",""left"":2082.828125,""top"":831,""right"":2199.140625,""bottom"":862,""width"":116.3125,""height"":31,""reachable"":true,""visibleTop"":586,""visibleBottom"":617},{""id"":""clearButton"",""left"":2208.140625,""top"":831,""right"":2261.5,""bottom"":862,""width"":53.359375,""height"":31,""reachable"":true,""visibleTop"":586,""visibleBottom"":617}]}"

VIS-TABLE-001,visual,TST-007|TST-009,PASS,PASS_EXACT,61.6000000089407,Results table retains bounded scroll container,"{""scrollHeight"":8856,""clientHeight"":390,""overflowY"":""auto""}"

VIS-DETAIL-001,visual,TST-007|TST-009,PASS,PASS_EXACT,36.30000001192093,Long structured detail wraps and remains bounded,"{""width"":1442,""scrollHeight"":311,""clientHeight"":300,""overflowY"":""auto""}"

VIS-STATE-001,visual,TST-007|TST-009,PASS,PASS_EXACT,6,Running and idle controls have distinct enabled states,"{""original"":{""runDisabled"":true,""stopDisabled"":false},""idle"":{""runDisabled"":false,""stopDisabled"":true,""runOpacity"":""1"",""stopOpacity"":""0.5""},""running"":{""runDisabled"":true,""stopDisabled"":false,""runOpacity"":""0.5"",""stopOpacity"":""1""},""restored"":{""runDisabled"":true,""stopDisabled"":false}}"

VIS-STATUS-001,visual,TST-007|TST-009,PASS,PASS_EXACT,60.29999999701977,Progress and status transitions remain visible,"{""requestedRatio"":0.57,""renderedRatio"":0.5699857244825125,""settlement"":""transitionend"",""statusVisible"":true}"

VIS-A11Y-001,visual,TST-007|TST-009,PASS,PASS_EXACT,2,Interactive controls have accessible names and focus cues,"{""controlCount"":52,""unnamed"":[],""focusVisibleRules"":[{""selector"":""button:focus-visible, select:focus-visible, input:focus-visible"",""outlineWidth"":""3px"",""outlineStyle"":""solid"",""outlineColor"":""rgb(122, 176, 255)"",""outlineOffset"":""2px""}],""qualifyingRuleCount"":1}"

VIS-RESP-001,visual,TST-007|TST-009,PASS,PASS_EXACT,0.29999999701976776,Responsive CSS contracts are present and active,"{""mediaQueries"":[""(max-width: 900px)"",""(max-width: 640px)"",""(max-width: 900px)"",""(max-width: 850px)"",""(max-width: 1100px)"",""(max-width: 700px)"",""(max-width: 900px)"",""(max-width: 980px)"",""(max-width: 650px)"",""(max-width: 900px)"",""(max-width: 900px)"",""(max-width: 1000px)"",""(max-width: 850px)"",""(max-width: 1100px)"",""(max-width: 700px)""],""currentViewport"":{""width"":3096,""height"":1204},""standardViewport"":true}"

VIS-SNAP-001,visual,TST-009,PASS,PASS_EXACT,39.1000000089407,Deterministic GUI contract snapshot is complete,"{""snapshotKind"":""structured_dom_visual_contract"",""baselineVersion"":""P4.5.1-0.1"",""scrollNormalized"":true,""restoredScroll"":{""x"":0,""y"":3451},""viewport"":{""width"":3096,""height"":1204,""dpr"":1},""regions"":[{""id"":""connectionBadge"",""left"":2046.828125,""top"":45.5,""right"":2280.5,""bottom"":82.5,""width"":233.671875,""height"":37},{""id"":""runSelectedButton"",""left"":819.5,""top"":317,""right"":930.46875,""bottom"":352,""width"":110.96875,""height"":35},{""id"":""runAcceptanceButton"",""left"":939.46875,""top"":317,""right"":1111.953125,""bottom"":352,""width"":172.484375,""height"":35},{""id"":""stopButton"",""left"":1120.953125,""top"":317,""right"":1178.578125,""bottom"":352,""width"":57.625,""height"":35},{""id"":""progressBar"",""left"":1823.6875,""top"":271,""right"":2102.328125,""bottom"":279,""width"":278.640625,""height"":8},{""id"":""resultsBody"",""left"":819.5,""top"":-7133.5,""right"":2246.5,""bottom"":1902.5,""width"":1427,""height"":9036},{""id"":""resultDetail"",""left"":819.5,""top"":1387,""right"":2261.5,""bottom"":1687,""width"":1442,""height"":300},{""id"":""eventLog"",""left"":819.5,""top"":1783,""right"":2261.5,""bottom"":1913,""width"":1442,""height"":130}],""colors"":{""body"":""rgb(238, 242, 247)"",""card"":""rgb(255, 255, 255)"",""primary"":""rgb(23, 105, 224)"",""ready"":""rgb(220, 247, 231)"",""detail"":""rgb(16, 24, 39)""}}"

SC-PRO-001,scilab,PRO-001|PRO-002|PRO-003,PASS,PASS_EXACT,0,Valid envelope accepted,"{""validation_error"":[]}"

SC-PRO-002,scilab,PRO-001|TST-003,PASS,PASS_EXACT,1,Missing type rejected,"{""validation_error"":{""protocol"":""scilab-jcef"",""protocol_version"":1,""type"":""protocol.error"",""request_id"":""p4-unit"",""status"":""error"",""error"":{""code"":""MISSING_TYPE"",""message"":""type is required."",""retryable"":false}}}"

SC-PRO-003,scilab,PRO-014|TST-003,PASS,PASS_EXACT,1,Unsupported version rejected,"{""validation_error"":{""protocol"":""scilab-jcef"",""protocol_version"":1,""type"":""protocol.error"",""request_id"":""p4-unit"",""status"":""error"",""error"":{""code"":""UNSUPPORTED_VERSION"",""message"":""Protocol version is not supported."",""retryable"":false}}}"

SC-XFR-001,scilab,PRO-010,PASS,PASS_EXACT,0,Ordered chunk assembly,"{""assembled"":""abcdefghi""}"

